year,tempo
1978,122.132
1978,115.843
1978,98.169
1978,95.129
1978,67.985
1978,133.512
1978,124.611
1978,133.942
1978,149.833
1978,97.897
1978,104.091
1978,144.119
1978,103.543
1978,72.075
1978,202.582
1978,126.384
1978,140.095
1978,110.005
1978,107.777
1978,96.144
1978,125.357
1978,116.395
1978,157.032
1978,124.992
1978,136.194
1978,122.558
1978,170.87
1978,112.125
1978,181.937
1978,148.564
1978,76.82
1978,67.369
1978,124.37
1978,117.643
1978,110.389
1978,122.35
1978,142.178
1978,125.368
1978,201.258
1978,166.446
1978,117.504
1978,111.87
1978,75.817
1978,109.437
1978,116.21
1978,139.453
1978,118.322
1978,103.2
1978,164.049
1978,127.136
1978,149.089
1978,146.014
1978,100.178
1978,141.231
1978,112.872
1978,180.519
1978,80.176
1978,80.264
1978,95.322
1978,88.004
1978,109.38
1978,87.525
1978,93.207
1978,118.503
1978,166.737
1978,121.985
1978,137.56
1978,135.649
1978,123.917
1978,75.754
1978,94.338
1978,84.75
1978,161.095
1978,100.928
1978,156.507
1978,81.586
1978,185.185
1978,98.715
1978,123.232
1978,112.549
1978,130.544
1978,94.118
1978,90.007
1978,113.36
1978,141.185
1978,147.523
1978,102.286
1978,97.544
1978,94.989
1978,130.597
1979,121.016
1979,79.725
1979,175.642
1979,133.162
1979,97.85
1979,119.734
1979,116.458
1979,192.622
1979,121.979
1979,175.268
1979,134.211
1979,161.753
1979,111.264
1979,183.546
1979,143.728
1979,101.348
1979,105.921
1979,105.547
1979,120.559
1979,145.334
1979,142.844
1979,199.738
1979,153.405
1979,93.977
1979,187.71
1979,122.236
1979,169.724
1979,141.255
1979,133.017
1979,110.779
1979,125.928
1979,141.147
1979,95.771
1979,133.731
1979,115.246
1979,88.557
1979,141.912
1979,127.84
1979,95.23
1979,85.19
1979,151.606
1979,131.732
1979,144.615
1979,109.437
1979,91.976
1979,110.796
1979,101.08
1979,156.337
1979,111.01
1979,117.902
1979,96.093
1979,92.584
1979,102.705
1979,126.873
1979,125.79
1979,82.031
1979,141.463
1979,110.271
1979,159.41
1979,115.337
1979,85.75
1979,119.825
1979,112.008
1979,127.585
1979,120.93
1979,90.078
1979,144.41
1979,124.851
1979,129.854
1979,134.819
1979,157.019
1979,119.836
1979,86.508
1979,142.887
1979,147.512
1979,140.893
1979,131.659
1979,122.772
1979,104.569
1979,157.604
1979,180.837
1979,130.419
1979,156.938
1979,122.106
1979,103.298
1979,162.477
1979,161.524
1979,155.775
1979,153.24
1979,131.22
1979,96.989
1979,123.39
1979,165.826
1979,131.403
1979,150.795
1979,139.484
1979,168.701
1979,92.313
1979,90.692
1979,149.017
1969,110.442
1969,122.606
1969,100.815
1969,201.178
1969,152.098
1969,149.645
1969,112.615
1969,108.99
1969,110.84
1969,173.88
1969,145.642
1969,112.821
1969,76.016
1969,84.745
1969,132.326
1969,162.01
1969,117.993
1969,91.392
1969,118.105
1969,120.255
1969,137.165
1969,116.544
1969,91.004
1969,77.225
1969,113.126
1969,96.346
1969,116.64
1969,114.224
1969,151.202
1969,102.325
1969,90.365
1969,116.235
1969,89.647
1969,88.49
1969,118.036
1969,106.518
1969,171.796
1969,98.904
1969,122.531
1969,124.453
1969,93.813
1969,113.311
1969,122.845
1969,144.129
1969,92.763
1969,69.74
1969,116.53
1969,182.883
1969,97.605
1969,127.943
1969,111.564
1969,134.106
1969,133.171
1969,92.449
1969,107.858
1969,132.68
1969,145.186
1969,86.965
1969,80.374
1969,103.87
1969,78.469
1969,85.776
1969,89.452
1969,146.194
1969,148.272
1969,161.989
1969,175.116
1969,129.845
1969,182.613
1969,81.999
1969,110.333
1969,94.502
1969,98.496
1969,104.642
1969,116.495
1969,106.701
1969,139.401
1969,68.964
1969,117.855
1969,124.809
1969,93.237
1969,119.36
1969,144.836
1969,108.694
1969,130.246
1969,119.812
1969,81.895
1969,83.33
1969,182.535
1969,89.201
1969,115.087
1969,92.588
1969,87.254
1969,78.097
1969,104.758
1969,127.122
1969,120.686
1969,93.047
1969,124.701
1969,87.609
1970,152.527
1970,111.793
1970,153.419
1970,121.607
1970,160.026
1970,110.857
1970,80.273
1970,173.442
1970,99.764
1970,112.86
1970,160.783
1970,104.373
1970,154.626
1970,81.072
1970,130.059
1970,95.456
1970,117.265
1970,119.232
1970,146.973
1970,88.373
1970,99.569
1970,105.344
1970,128.087
1970,126.626
1970,132.731
1970,146.673
1970,96.11
1970,128.487
1970,123.849
1970,118.391
1970,143.479
1970,123.847
1970,127.743
1970,128.296
1970,96.429
1970,92.216
1970,81.22
1970,90.52
1970,121.507
1970,137.861
1970,138.534
